subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-fe3b71,A-44dc83,2024-09-24,Unknown,Enterprise,1970-01-01 00:00:00.000000037,0,0,True,False,False,False,monthly,True
S-f5f5b3,A-89ee83,2024-12-26,2024-12-29 00:00:00,Basic,1970-01-01 00:00:00.000000010,190,2280,False,False,False,True,annual,True
S-4afb53,A-40de06,2023-12-12,2024-12-29 00:00:00,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,True,monthly,True
S-851bbe,A-d77f4c,2024-04-22,Unknown,Enterprise,1970-01-01 00:00:00.000000094,18706,224472,False,True,False,False,annual,True
S-dab0d5,A-cc1d8d,2024-12-14,Unknown,Basic,1970-01-01 00:00:00.000000005,0,0,True,False,False,False,monthly,True
S-9aa190,A-9b9fe9,2024-10-17,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,annual,True
S-f89d8c,A-88c6ca,2024-12-18,Unknown,Pro,1970-01-01 00:00:00.000000049,2401,28812,False,False,False,False,monthly,True
S-766a62,A-1ac5e0,2024-11-24,Unknown,Enterprise,1970-01-01 00:00:00.000000033,0,0,True,False,False,False,monthly,False
S-10134d,A-52dd88,2024-09-09,Unknown,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,False,False,False,annual,True
S-85de7a,A-940b8b,2024-04-01,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,True,False,annual,True
S-85796b,A-f19409,2024-08-27,2024-10-31 00:00:00,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,False,False,True,monthly,True
S-c97464,A-f5641b,2024-10-16,Unknown,Pro,1970-01-01 00:00:00.000000038,1862,22344,False,False,False,False,monthly,False
S-6732ff,A-9affe6,2023-11-22,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,False,False,False,annual,True
S-aa20eb,A-6f8ad2,2024-09-08,Unknown,Pro,1970-01-01 00:00:00.000000001,49,588,False,False,False,False,monthly,False
S-b6aabe,A-902ef7,2024-12-25,Unknown,Basic,1970-01-01 00:00:00.000000083,1577,18924,False,False,False,False,annual,True
S-0ff339,A-6dee43,2024-01-21,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,annual,True
S-4d664d,A-cc1d8d,2024-12-26,Unknown,Pro,1970-01-01 00:00:00.000000016,784,9408,False,True,True,False,annual,True
S-8deb5f,A-533452,2024-12-25,Unknown,Basic,1970-01-01 00:00:00.000000052,988,11856,False,False,False,False,annual,False
S-e2d4e9,A-18793f,2024-12-30,Unknown,Basic,1970-01-01 00:00:00.000000148,0,0,True,True,False,False,monthly,True
S-d8441d,A-8adedc,2024-03-16,Unknown,Basic,1970-01-01 00:00:00.000000004,76,912,False,False,False,False,annual,True
S-6d356a,A-425e76,2023-06-26,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,False,False,annual,False
S-c005ac,A-92a3af,2024-09-18,Unknown,Enterprise,1970-01-01 00:00:00.000000025,4975,59700,False,False,False,False,annual,True
S-d0913e,A-eb2fdc,2024-11-14,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,False,monthly,True
S-4bef15,A-600734,2024-08-14,2024-09-22 00:00:00,Enterprise,1970-01-01 00:00:00.000000029,0,0,True,False,False,True,annual,True
S-2573e4,A-7f8241,2024-01-25,Unknown,Basic,1970-01-01 00:00:00.000000060,1140,13680,False,False,False,False,monthly,True
S-80c291,A-712533,2024-01-06,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,False,annual,True
S-64acb8,A-3be56b,2024-08-21,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,monthly,True
S-13a948,A-d5a319,2024-07-24,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,True,False,False,monthly,False
S-081b81,A-b20d99,2024-01-30,Unknown,Basic,1970-01-01 00:00:00.000000020,380,4560,False,False,False,False,annual,True
S-68c537,A-9ee962,2024-06-06,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,False,monthly,True
S-3f82bc,A-d5a319,2023-10-30,Unknown,Basic,1970-01-01 00:00:00.000000015,0,0,True,False,True,False,monthly,True
S-fe6311,A-5c9849,2024-11-11,Unknown,Enterprise,1970-01-01 00:00:00.000000019,0,0,True,False,False,False,monthly,True
S-b3c4b8,A-c43359,2024-12-17,Unknown,Pro,1970-01-01 00:00:00.000000038,0,0,True,False,False,False,annual,True
S-8923b3,A-157070,2024-05-17,Unknown,Basic,1970-01-01 00:00:00.000000027,513,6156,False,False,False,False,annual,True
S-2410c6,A-5247b3,2024-05-11,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,annual,False
S-7a06fe,A-5a92e7,2024-09-28,Unknown,Pro,1970-01-01 00:00:00.000000028,1372,16464,False,False,False,False,monthly,True
S-ceaca8,A-96e141,2024-08-10,Unknown,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,False,monthly,True
S-02c3e7,A-7c4956,2024-08-14,Unknown,Enterprise,1970-01-01 00:00:00.000000006,1194,14328,False,False,False,False,annual,True
S-3a1a06,A-eb7fac,2024-07-09,Unknown,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,False,monthly,True
S-7f5d03,A-22d9d2,2024-06-10,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,monthly,False
S-c10f0c,A-0f7d77,2024-11-11,Unknown,Basic,1970-01-01 00:00:00.000000006,114,1368,False,False,False,False,monthly,False
S-cdd00a,A-4e44e8,2024-08-23,Unknown,Basic,1970-01-01 00:00:00.000000038,722,8664,False,False,False,False,monthly,True
S-d57a67,A-2446e3,2024-07-14,Unknown,Pro,1970-01-01 00:00:00.000000027,1323,15876,False,False,False,False,monthly,True
S-f75ac4,A-faa28c,2024-02-17,Unknown,Enterprise,1970-01-01 00:00:00.000000048,0,0,True,False,False,False,annual,True
S-76c59f,A-0aaf6e,2024-08-01,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,annual,True
S-0a15fa,A-bb1eaa,2024-12-12,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,annual,True
S-d0f5fb,A-39868b,2024-04-25,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,False
S-ffb6cc,A-94d3da,2024-09-28,Unknown,Enterprise,1970-01-01 00:00:00.000000041,8159,97908,False,False,False,False,monthly,False
S-1b8300,A-faa28c,2024-05-23,Unknown,Enterprise,1970-01-01 00:00:00.000000048,0,0,True,True,False,False,monthly,True
S-88de1c,A-18793f,2024-12-24,Unknown,Basic,1970-01-01 00:00:00.000000148,2812,33744,False,False,False,False,annual,True
S-a88ffd,A-cc102e,2024-09-06,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,annual,True
S-f12a54,A-f3ff05,2024-11-24,Unknown,Pro,1970-01-01 00:00:00.000000002,98,1176,False,False,False,False,monthly,True
S-f9b284,A-22d9d2,2024-07-02,Unknown,Pro,1970-01-01 00:00:00.000000008,392,4704,False,False,False,False,annual,True
S-61e53d,A-d42431,2024-11-15,2024-12-14 00:00:00,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,False,True,annual,False
S-4c5456,A-149a69,2024-12-19,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,monthly,True
S-b15cde,A-ee42db,2023-05-01,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,monthly,True
S-9e6a18,A-7d514c,2024-11-06,Unknown,Pro,1970-01-01 00:00:00.000000021,1029,12348,False,True,False,False,monthly,False
S-0b2ac3,A-d792a6,2024-01-01,Unknown,Basic,1970-01-01 00:00:00.000000007,0,0,True,False,False,False,annual,True
S-cb8a5c,A-1e6fc3,2024-12-17,Unknown,Enterprise,1970-01-01 00:00:00.000000001,199,2388,False,False,False,False,annual,True
S-8b52b5,A-c1dfe1,2024-03-04,Unknown,Enterprise,1970-01-01 00:00:00.000000026,5174,62088,False,False,False,False,monthly,True
S-79b2bc,A-249769,2024-08-28,Unknown,Basic,1970-01-01 00:00:00.000000004,76,912,False,False,False,False,monthly,True
S-4fd9ba,A-d4ac0e,2024-09-10,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,True,False,False,monthly,True
S-163e9d,A-ccabf0,2024-03-03,Unknown,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,False,False,False,annual,True
S-8324d4,A-5a215a,2024-07-13,2024-08-03 00:00:00,Pro,1970-01-01 00:00:00.000000087,0,0,True,False,False,True,monthly,True
S-22f848,A-993085,2023-10-15,Unknown,Enterprise,1970-01-01 00:00:00.000000049,9751,117012,False,False,False,False,annual,True
S-b32512,A-854864,2024-12-25,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,monthly,True
S-98ac99,A-8ed5dd,2023-11-09,Unknown,Basic,1970-01-01 00:00:00.000000005,95,1140,False,True,False,False,annual,True
S-93fab3,A-9f9299,2024-11-10,2024-12-31 00:00:00,Pro,1970-01-01 00:00:00.000000028,1372,16464,False,False,False,True,annual,True
S-838330,A-5a215a,2024-06-20,Unknown,Pro,1970-01-01 00:00:00.000000087,0,0,True,False,False,False,annual,False
S-720d62,A-c16101,2024-10-05,Unknown,Basic,1970-01-01 00:00:00.000000053,1007,12084,False,False,False,False,monthly,True
S-e2500e,A-5b4ebb,2024-12-06,Unknown,Basic,1970-01-01 00:00:00.000000021,0,0,True,False,False,False,monthly,True
S-2c091a,A-32728c,2023-06-20,Unknown,Pro,1970-01-01 00:00:00.000000020,980,11760,False,False,False,False,annual,True
S-55d53c,A-2f6a32,2024-12-08,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,annual,True
S-df2fb8,A-0e966d,2024-08-17,Unknown,Pro,1970-01-01 00:00:00.000000055,0,0,True,False,False,False,annual,True
S-24ae40,A-328bd0,2024-02-11,2024-03-28 00:00:00,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,True,monthly,True
S-bdd4c5,A-5a92e7,2024-12-03,Unknown,Pro,1970-01-01 00:00:00.000000028,1372,16464,False,False,False,False,monthly,True
S-2196c4,A-425e76,2024-04-16,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,monthly,True
S-9626f8,A-d4ac0e,2024-08-25,Unknown,Pro,1970-01-01 00:00:00.000000018,882,10584,False,False,False,False,annual,True
S-03340d,A-4ef964,2024-04-01,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,annual,False
S-ae1882,A-9f9299,2024-10-25,Unknown,Basic,1970-01-01 00:00:00.000000061,1159,13908,False,False,False,False,monthly,False
S-1cdd2c,A-ac9111,2024-03-06,Unknown,Pro,1970-01-01 00:00:00.000000021,1029,12348,False,False,False,False,monthly,False
S-6b7aa4,A-c37601,2024-11-29,Unknown,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,False,False,monthly,True
S-dfe952,A-e351e1,2024-09-27,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,monthly,True
S-763384,A-526d93,2024-07-24,Unknown,Pro,1970-01-01 00:00:00.000000043,0,0,True,False,False,False,annual,True
S-3e6a40,A-94c3cd,2024-08-07,Unknown,Enterprise,1970-01-01 00:00:00.000000032,0,0,True,False,False,False,monthly,True
S-5fffe8,A-4e631b,2024-07-26,Unknown,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,False,False,monthly,True
S-e51242,A-8145a0,2023-11-13,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,True
S-ae3270,A-fdfc91,2023-09-14,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,False,False,False,annual,True
S-808668,A-e351e1,2024-10-01,Unknown,Pro,1970-01-01 00:00:00.000000033,1617,19404,False,False,False,False,monthly,True
S-388f70,A-40a557,2024-09-21,Unknown,Pro,1970-01-01 00:00:00.000000018,0,0,True,False,False,False,annual,True
S-b84a07,A-7c4956,2023-06-05,Unknown,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,False,False,annual,True
S-a24476,A-91e948,2024-01-26,Unknown,Basic,1970-01-01 00:00:00.000000041,0,0,True,False,False,False,monthly,True
S-ff78bf,A-50f3f7,2024-05-13,Unknown,Pro,1970-01-01 00:00:00.000000031,0,0,True,False,False,False,monthly,False
S-695c1e,A-ce66f8,2024-07-02,Unknown,Enterprise,1970-01-01 00:00:00.000000037,7363,88356,False,False,False,False,monthly,True
S-f97609,A-712f1c,2024-05-15,Unknown,Pro,1970-01-01 00:00:00.000000038,1862,22344,False,True,False,False,annual,False
S-fee60b,A-4a267b,2024-09-22,2024-09-29 00:00:00,Pro,1970-01-01 00:00:00.000000046,2254,27048,False,False,False,True,monthly,True
S-3cc163,A-df10db,2024-07-02,Unknown,Basic,1970-01-01 00:00:00.000000068,0,0,True,True,False,False,annual,False
S-534c28,A-e888d1,2024-09-16,Unknown,Basic,1970-01-01 00:00:00.000000014,266,3192,False,False,False,False,monthly,True
S-e1d553,A-692f18,2024-09-27,Unknown,Pro,1970-01-01 00:00:00.000000009,0,0,True,False,False,False,annual,True
S-358daa,A-39b19f,2024-09-04,Unknown,Enterprise,1970-01-01 00:00:00.000000024,0,0,True,False,False,False,annual,True
S-ff2761,A-0cc442,2024-09-25,Unknown,Basic,1970-01-01 00:00:00.000000045,855,10260,False,True,False,False,monthly,True
S-b6d200,A-d27f50,2024-12-19,Unknown,Basic,1970-01-01 00:00:00.000000044,836,10032,False,False,False,False,monthly,True
S-518472,A-e7beab,2024-12-08,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,False,monthly,True
S-682d28,A-fdfc91,2024-08-31,Unknown,Enterprise,1970-01-01 00:00:00.000000047,9353,112236,False,False,False,False,annual,True
S-0a2238,A-c7ffc2,2024-09-16,Unknown,Basic,1970-01-01 00:00:00.000000030,570,6840,False,False,False,False,monthly,True
S-6e4c1a,A-94f8c9,2024-08-02,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,monthly,True
S-7564e1,A-313be3,2024-08-14,Unknown,Enterprise,1970-01-01 00:00:00.000000047,0,0,True,False,False,False,monthly,True
S-41023c,A-49b828,2023-12-15,Unknown,Enterprise,1970-01-01 00:00:00.000000031,6169,74028,False,False,False,False,annual,True
S-6e0006,A-5b051a,2024-09-18,Unknown,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,False,False,monthly,True
S-7e1791,A-a6d261,2024-05-09,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,True
S-1109d6,A-a2485e,2024-08-11,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,True,False,annual,True
S-b35203,A-ac85cd,2024-12-23,Unknown,Enterprise,1970-01-01 00:00:00.000000053,10547,126564,False,False,True,False,monthly,True
S-ef4ad8,A-bcf87c,2024-08-14,Unknown,Pro,1970-01-01 00:00:00.000000010,490,5880,False,False,False,False,annual,False
S-2dad6b,A-104f1a,2024-12-20,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,monthly,True
S-4c100f,A-eb7fac,2024-02-24,Unknown,Enterprise,1970-01-01 00:00:00.000000136,27064,324768,False,False,False,False,monthly,False
S-17cfc4,A-592832,2024-12-01,Unknown,Pro,1970-01-01 00:00:00.000000018,0,0,True,False,True,False,monthly,True
S-c317f9,A-86902e,2023-11-24,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,annual,True
S-3311b1,A-7cfe77,2024-08-24,Unknown,Pro,1970-01-01 00:00:00.000000069,3381,40572,False,True,False,False,monthly,True
S-26e8f0,A-d40bf7,2024-11-17,Unknown,Enterprise,1970-01-01 00:00:00.000000059,11741,140892,False,False,False,False,monthly,False
S-807d87,A-69b156,2024-01-16,Unknown,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,False,annual,True
S-c4aa5f,A-ccb686,2024-02-28,Unknown,Pro,1970-01-01 00:00:00.000000052,2548,30576,False,False,False,False,annual,False
S-86c28f,A-8adedc,2024-04-02,Unknown,Pro,1970-01-01 00:00:00.000000079,3871,46452,False,False,False,False,annual,True
S-d635a2,A-ff79f2,2024-05-29,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,annual,True
S-463525,A-016043,2024-12-02,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-b2238e,A-104f1a,2024-11-16,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,monthly,True
S-d01053,A-779e4e,2023-11-12,2024-10-29 00:00:00,Enterprise,1970-01-01 00:00:00.000000036,7164,85968,False,False,False,True,annual,True
S-b9bbfd,A-118d55,2024-11-13,Unknown,Enterprise,1970-01-01 00:00:00.000000036,7164,85968,False,False,False,False,monthly,True
S-790762,A-ac85cd,2024-12-24,Unknown,Pro,1970-01-01 00:00:00.000000053,2597,31164,False,False,False,False,monthly,True
S-321498,A-3a7284,2024-12-25,2024-12-31 00:00:00,Pro,1970-01-01 00:00:00.000000031,0,0,True,False,False,True,monthly,True
S-8cf2ef,A-600734,2024-08-29,Unknown,Basic,1970-01-01 00:00:00.000000042,798,9576,False,False,False,False,annual,False
S-48aa95,A-a8b49c,2024-03-23,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,monthly,True
S-42218c,A-e2cd1b,2024-07-30,Unknown,Pro,1970-01-01 00:00:00.000000045,2205,26460,False,False,False,False,monthly,True
S-e6e96f,A-cbd1a3,2024-11-30,Unknown,Enterprise,1970-01-01 00:00:00.000000008,0,0,True,False,False,False,annual,False
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04 00:00:00,Pro,1970-01-01 00:00:00.000000053,2597,31164,False,False,False,True,monthly,True
S-47a04b,A-b54c01,2024-10-07,Unknown,Pro,1970-01-01 00:00:00.000000029,0,0,True,False,False,False,annual,True
S-2a6eb3,A-80eeb6,2023-08-27,Unknown,Enterprise,1970-01-01 00:00:00.000000068,13532,162384,False,False,False,False,monthly,True
S-c5f3d4,A-9f2731,2024-11-22,Unknown,Pro,1970-01-01 00:00:00.000000005,0,0,True,False,False,False,annual,True
S-c3bf1d,A-55f257,2024-03-15,Unknown,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,False,False,annual,True
S-a82441,A-4a267b,2024-08-09,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,annual,True
S-ccdf41,A-94f8c9,2024-11-29,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,monthly,True
S-3503cb,A-c43359,2024-12-14,Unknown,Basic,1970-01-01 00:00:00.000000038,722,8664,False,False,False,False,monthly,True
S-ed32c7,A-37f969,2023-10-24,Unknown,Pro,1970-01-01 00:00:00.000000030,1470,17640,False,False,False,False,annual,False
S-64bd69,A-ac9111,2023-10-04,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,annual,True
S-abd244,A-66224b,2024-12-05,Unknown,Basic,1970-01-01 00:00:00.000000092,1748,20976,False,False,False,False,monthly,False
S-1e83a6,A-443b7c,2024-12-29,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,annual,True
S-e86a94,A-443f6f,2024-12-26,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,False,monthly,True
S-2480b0,A-6e08f3,2024-12-27,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,annual,True
S-095083,A-98a59a,2023-09-27,Unknown,Basic,1970-01-01 00:00:00.000000056,1064,12768,False,False,False,False,annual,True
S-07abdd,A-f19409,2023-09-26,Unknown,Pro,1970-01-01 00:00:00.000000034,1666,19992,False,False,False,False,annual,True
S-c29f3a,A-b7b7b7,2024-09-10,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,True,False,False,monthly,False
S-b4ac47,A-3b5cd1,2023-10-07,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,False,annual,False
S-2e017b,A-432483,2023-04-02,2023-04-05 00:00:00,Pro,1970-01-01 00:00:00.000000005,245,2940,False,False,False,True,annual,True
S-c64e87,A-f3ff05,2024-09-19,Unknown,Enterprise,1970-01-01 00:00:00.000000027,5373,64476,False,False,False,False,annual,True
S-c24467,A-e888d1,2023-07-05,Unknown,Basic,1970-01-01 00:00:00.000000050,0,0,True,False,False,False,monthly,False
S-f7b0e0,A-66224b,2024-11-24,Unknown,Basic,1970-01-01 00:00:00.000000092,1748,20976,False,False,False,False,annual,True
S-edeacd,A-59f724,2024-01-01,Unknown,Pro,1970-01-01 00:00:00.000000018,882,10584,False,False,False,False,annual,True
S-3d6b69,A-2446e3,2024-09-16,Unknown,Enterprise,1970-01-01 00:00:00.000000027,5373,64476,False,False,False,False,annual,False
S-63e282,A-6a4e2d,2024-10-15,2024-11-07 00:00:00,Pro,1970-01-01 00:00:00.000000014,686,8232,False,True,False,True,annual,True
S-ef2a21,A-427b69,2024-11-28,2024-12-09 00:00:00,Pro,1970-01-01 00:00:00.000000036,1764,21168,False,False,False,True,annual,True
S-e052d8,A-4e44e8,2024-10-26,Unknown,Pro,1970-01-01 00:00:00.000000025,0,0,True,False,False,False,annual,True
S-2d51ca,A-96e141,2023-12-05,Unknown,Pro,1970-01-01 00:00:00.000000032,1568,18816,False,False,False,False,monthly,True
S-0921a1,A-ee42db,2023-08-02,Unknown,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,False,False,annual,True
S-62c98f,A-5a92e7,2024-10-27,Unknown,Pro,1970-01-01 00:00:00.000000035,1715,20580,False,False,False,False,monthly,True
S-1cff77,A-5a3eb9,2023-09-20,Unknown,Pro,1970-01-01 00:00:00.000000065,3185,38220,False,False,False,False,annual,True
S-3a28a1,A-b9f5b1,2024-07-25,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,annual,True
S-42aaf0,A-6da850,2024-12-31,2024-12-31 00:00:00,Basic,1970-01-01 00:00:00.000000006,114,1368,False,False,False,True,annual,True
S-d02277,A-05f0e5,2024-06-11,Unknown,Enterprise,1970-01-01 00:00:00.000000092,18308,219696,False,True,False,False,monthly,True
S-72b92f,A-bd4708,2024-12-14,Unknown,Enterprise,1970-01-01 00:00:00.000000037,7363,88356,False,False,False,False,monthly,False
S-15609d,A-94d3da,2024-08-04,Unknown,Basic,1970-01-01 00:00:00.000000041,0,0,True,False,False,False,monthly,False
